epoch,d_loss,g_loss,reconstruction_loss,adv_loss,d_score,g_score,psnr,ssim,p_loss,valid_rmse
1,0.7056680440357129,0.2771079677935929,0.2706440759582614,0.6463893323098616,0.5161688778953882,0.5240158793915933,11.719631357644904,0.7604990786636657,0.8641617254329499,0.9546985626220703
2,0.7130632620866505,0.250526324630602,0.24420644956298254,0.6319875342985949,0.5167596264404406,0.5315672049169591,11.794899310742908,0.7721876084295094,0.8641036469888298,0.9464612603187561
3,0.7131798604714971,0.24968459389908695,0.24337120481098756,0.6313389513348915,0.5171555435872702,0.5319601064597623,11.802421613859096,0.7754357752636967,0.8640068414896245,0.9456419944763184
4,0.7116263717178046,0.24932790714124975,0.24298975768811884,0.6338149487078114,0.5174463274762008,0.5306951246460431,11.808357768635558,0.7771466712326746,0.8639138286624757,0.9449959397315979
5,0.7084507936137704,0.24920313003073508,0.2428125050226726,0.6390625511663366,0.517803454623403,0.5279550880777178,11.833543001117846,0.7782840908762396,0.864242683305527,0.9422597885131836
6,0.7057734058614362,0.2489972434560973,0.2425616539346029,0.6435589149135867,0.5180499836321311,0.5256039912907368,11.809161750453182,0.7787195970529844,0.8639182122824212,0.9449084401130676
7,0.7027496161607577,0.2488817356559056,0.24239306507630715,0.6488669658173989,0.5181351975724195,0.5228115659526308,11.808304510507766,0.776934550358699,0.8638786367076166,0.9450017213821411
8,0.6997968293375985,0.2487618394012279,0.24221904699338048,0.6542792787934999,0.5181103377374959,0.5199859034096713,11.867175701120411,0.7824086190288903,0.8638836314324095,0.9386183619499207
9,0.6975458232525376,0.24874201194190687,0.2421551143701768,0.6586896483297419,0.5178642917188591,0.517672069997785,11.844736552673773,0.7804038212170289,0.8638711806293536,0.9410462975502014
10,0.6958584000128933,0.2488056953447998,0.24218422558633176,0.6621470899337004,0.5175303848923966,0.5158388674971471,11.862283904785688,0.7824260876049683,0.8639063024613808,0.9391471147537231
11,0.6958702258290209,0.24854795643081806,0.2419247031514953,0.6623254013431306,0.5172731276386542,0.5156995104434016,11.875395089365213,0.78309304371179,0.8639390301290089,0.9377305507659912
12,0.6944405822210751,0.24865510194410115,0.24199880133322593,0.665630094716484,0.5168091202097451,0.5139830268705403,11.863746764039696,0.7825285653103451,0.8638983201368059,0.938988983631134
13,0.6919152270495785,0.24865423941200027,0.2419442536037992,0.6709986808734664,0.5164231402468444,0.5112308864674737,11.776830795554744,0.7772175652688724,0.8638791215803009,0.948432207107544
14,0.6889024263055095,0.24866262577642717,0.2418882183497594,0.6774407610952657,0.5159950778437667,0.5079476265182272,11.880285311031006,0.7838357184347604,0.8638776529771425,0.9372027516365051
15,0.686442128095862,0.24859796765270106,0.24177158882137234,0.6826379253395696,0.515721659244486,0.5053146063538868,11.88549657637883,0.7844050934172084,0.863978737710288,0.9366406202316284
16,0.6841441891801409,0.24860159782638327,0.2417275417390562,0.6874056742023397,0.5155760844396993,0.5029132548192061,11.886460502524708,0.7847376892030069,0.8639954381797831,0.9365367293357849
17,0.6823818361428806,0.24865643491036954,0.24174603235621564,0.6910402688427247,0.5155127640598578,0.5010962889390291,11.88106077902322,0.7846457331608503,0.8639540898537362,0.9371190667152405
18,0.6806101502882382,0.24866238858540368,0.24171428923051594,0.694809879703192,0.5153719749942918,0.49920811650560853,11.853255819111808,0.7823662875045059,0.8640795666039631,0.9401237368583679
19,0.6779899654756998,0.24878944052317475,0.2417870319104819,0.7002408663765214,0.5153008818687024,0.49650706779311216,11.884303512078649,0.7845897389273359,0.8638949599483353,0.9367693066596985
20,0.6754892123221381,0.24869751768078235,0.24164518560127785,0.7052331895674272,0.5154288676049974,0.49404690445545457,11.888932519477958,0.7848110098784465,0.8638876740773576,0.9362701773643494
21,0.6744353615113139,0.24873348272637863,0.24165951338033775,0.707396908431389,0.5154434295213468,0.4929762783773128,11.88313723392617,0.7839893117929116,0.8639487671241279,0.9368950724601746
22,0.6728479220398564,0.24882717837124663,0.24171783313052878,0.7109345336497481,0.5153012845372535,0.49123579532688516,11.888138076887088,0.7847674444869712,0.8639150535376886,0.9363558292388916
23,0.6714122897639639,0.24865108919361908,0.24151575766141986,0.7135332638666341,0.5155622747421507,0.489960868766888,11.885087386348914,0.7846904244178381,0.8638952985654654,0.936684787273407
24,0.6697033126027475,0.24874319640425607,0.24156986478931147,0.7173331704813805,0.5154360840255724,0.4881006807748095,11.87484185793913,0.7844006038798905,0.8638830555647188,0.9377902746200562
25,0.6683047784972124,0.24889369920074197,0.2416912063278074,0.7202492576351064,0.5154605600447744,0.48667911888532833,11.881040635260797,0.7843800633721202,0.8638871232839218,0.9371212720870972
26,0.6680505128116545,0.24889250222793402,0.2416827312308112,0.7209770780709327,0.5153782360583445,0.48633198334368744,11.884246077863349,0.7849513353445591,0.8638912617587927,0.9367755055427551
27,0.6660249009254837,0.24880486354326553,0.24155070698809872,0.7254157421427042,0.5153314781467817,0.4841946414142597,11.888930642802045,0.7849347956499823,0.8639116608776319,0.9362703561782837
28,0.6643264941092578,0.2487555024333198,0.2414605282749076,0.7294975818188597,0.5150981499680181,0.48223917878465195,11.873153219114986,0.784243943005206,0.8639806282175264,0.9379726052284241
29,0.6620137903061708,0.24889902417786455,0.2415548853373485,0.7344138559542204,0.5151483038894523,0.479880099036813,11.89610755401129,0.7857050308135161,0.8639564347265763,0.9354971051216125
30,0.659660339916204,0.24896513166968343,0.24157143300676237,0.739369865852611,0.5152448770534953,0.4775053668031249,11.881980309438148,0.7848185204033159,0.8639650002351094,0.9370198845863342
31,0.6588162798145604,0.24885597622731004,0.24145053233501415,0.7405443196681023,0.515648373189301,0.47693755403596755,11.890667293512191,0.7850892066615939,0.8639795048562238,0.9360832571983337
32,0.6582382481849257,0.2489783483593633,0.24156801490846735,0.7410332641770087,0.5161406316588678,0.47670893344205056,11.89131149232728,0.7849866827668628,0.8639218810264526,0.9360138177871704
33,0.6575793984158785,0.24894623274631,0.24152601575263427,0.7420217589419094,0.5164776538244616,0.4762520828593817,11.895465137041146,0.7850565844111972,0.8639055596697163,0.9355663061141968
34,0.6556691584501017,0.24893243885164554,0.2414760572057688,0.7456381736806776,0.5168738466711891,0.47454155280242705,11.893703624078647,0.7853833143188064,0.8639177018775198,0.9357560276985168
35,0.6536636080506677,0.24892326882556592,0.24142800617424126,0.7495263995725387,0.5172497313682766,0.472709412986075,11.891233518269333,0.7854500304260145,0.8638970533449832,0.9360222220420837
36,0.651043773212719,0.24906928661880134,0.2415183223206185,0.7550964146935846,0.5174635505057945,0.4700905351868544,11.86178592398055,0.7841333254450067,0.863893878420363,0.9392009377479553
37,0.6490398702686929,0.24901204684475983,0.24142082021523154,0.7591226729551345,0.51780314852256,0.468215837222215,11.895162097386027,0.7854988724417836,0.8639229484346381,0.9355989098548889
38,0.6464130282553588,0.24912992216023422,0.24148423516989784,0.7645686746795396,0.5181578432455822,0.4656824382803927,11.863260817151556,0.7841865320151348,0.8639009052774126,0.9390414953231812
39,0.6447704623680881,0.2492600236871362,0.2415778324739217,0.7682192022643439,0.5182866538840943,0.4640078729886667,11.896610714272173,0.7848094020813619,0.8642427766306158,0.9354429244995117
40,0.642439205289463,0.2491733588064229,0.24143959458338649,0.7733764081337117,0.5184684611445858,0.46162986053694244,11.895164774507359,0.7847591146105035,0.8639015518204749,0.935598611831665
41,0.6404880193726816,0.24919564867031777,0.24141353949195946,0.7782110611415837,0.5183782372922047,0.45942044299036194,11.890132621683701,0.7843613388531568,0.8639221249682115,0.9361408352851868
42,0.6379013676816745,0.24919440067817683,0.24135673218879147,0.7837669367466511,0.5187222411273061,0.4568930559339579,11.892435931572143,0.784529563708183,0.8640863965841218,0.935892641544342
43,0.6359583592554282,0.2492905406590609,0.241411121381684,0.787941919478211,0.5190409233089383,0.4550126800548021,11.898108609109155,0.7849794741709348,0.8639455162722097,0.9352816343307495
44,0.633955915374911,0.24930319245341107,0.24138821939945584,0.791497370410505,0.5197591450933946,0.45340647689568125,11.894837885791667,0.7840515984768881,0.8639381415405034,0.9356338977813721
45,0.6320749898160531,0.24935531128977445,0.2414106225470323,0.7944689815716679,0.5206594014331459,0.45207911732843625,11.889571078396441,0.7846508234994024,0.8639684055827405,0.9362013936042786
