epoch,d_loss,g_loss,reconstruction_loss,adv_loss,d_score,g_score,psnr,ssim,p_loss,valid_rmse
1,0.6968639191057159,0.1838931298384982,0.17677808203287115,0.7115047214852124,0.4849441449756337,0.4910744143063137,22.122086633196787,0.8035347141966914,0.21124486909815227,0.4895259141921997
2,0.715459351824638,0.16434063093714613,0.15760479383477352,0.6735837263245159,0.48551333972178207,0.5100780225774434,22.298939030585817,0.828961134351642,0.207830225205158,0.4796595275402069
3,0.7205603936344576,0.16359238740773635,0.15695704615863224,0.6635341670099428,0.48577929052975016,0.5152441762539991,22.435933608175212,0.8373254746790754,0.20917448835776428,0.4721536338329315
4,0.7213444743224782,0.16307461466248277,0.15645674642683274,0.6617868040058081,0.4858804041563501,0.5161134798957939,22.45556944682481,0.8394855355584858,0.2083614226908455,0.4710874557495117
5,0.7194515289821142,0.16282717664091279,0.15617552719562655,0.6651648952852629,0.4859098913593967,0.5143352234352649,22.535830688949147,0.8462436084715735,0.20736665917563657,0.4667544662952423
6,0.7169260081993294,0.16261031460238506,0.15591166616758584,0.669864837099554,0.48589170040899604,0.511891571222627,22.496038779850277,0.8444674946614449,0.207791288394351,0.46889767050743103
7,0.7132785397355387,0.16272110089127995,0.15595169397671435,0.6769406456124241,0.4857929581710935,0.5082553103043561,22.48266805862595,0.8453294109824477,0.20770832169992334,0.4696200489997864
8,0.7098535867172177,0.1625336374986386,0.15569783690390918,0.6835801375279451,0.48575804312805754,0.5048704245316615,22.305563793144554,0.8398032113416305,0.2067868046478304,0.4792938232421875
9,0.7066615076463518,0.162504793967587,0.1556034776069435,0.6901316759643775,0.4855783663169754,0.5015628677782906,22.516121579343356,0.8474681673460449,0.20645519625417044,0.46781477332115173
10,0.7042371194585862,0.1625233269084987,0.15557018481819831,0.6953141685483222,0.48537155957656797,0.4989672804540452,22.529852138284664,0.8502190061752369,0.20677855379802768,0.4670758545398712
11,0.7028463448500917,0.1624496202346718,0.15546434796885333,0.6985273080906078,0.48513651268625446,0.49736777613278604,22.59675273828853,0.8533569116466093,0.20618129866328166,0.46349215507507324
12,0.7011854378469617,0.16236161365855137,0.15533882677645972,0.7022786552711898,0.4849281163795869,0.4955137950794549,22.594680752504974,0.8512810492357671,0.20635979692187126,0.4636027216911316
13,0.6994357470078744,0.16238235698836212,0.15531859089049235,0.7063766543586721,0.48462595374128303,0.49348945052713183,22.61314246209075,0.8538858361591567,0.206403311014662,0.4626184105873108
14,0.6984233426117031,0.16225681714111437,0.15516644993472586,0.7090367582848466,0.4843405331642608,0.49219823166269033,22.619065898372924,0.853911326026285,0.20618454722845198,0.4623030126094818
15,0.6969894210024918,0.16232754061973906,0.15519903424346762,0.7128506100152316,0.4839023437831561,0.4903529913423991,22.525396439237475,0.851746204278327,0.20582108379588493,0.46731552481651306
