epoch,d_loss,g_loss,reconstruction_loss,adv_loss,d_score,g_score,psnr,ssim,p_loss,valid_rmse
1,0.6915056464075133,0.18428692455679296,0.1765891291376075,0.7697795258858249,0.46035604491107307,0.4632835034445751,22.141526960988386,0.8185209264818406,0.20502403243950298,0.48843148350715637
2,0.6983683033118927,0.16424080868543886,0.15673396490302963,0.7506844100700569,0.4618262779825379,0.47209489424623485,22.428924617179785,0.842985259381351,0.20486943928831128,0.47253480553627014
3,0.7005707387263981,0.16327061396650006,0.1558340650146129,0.7436549743707314,0.4629423728746116,0.4754441992907162,22.460668574047148,0.8485647372852098,0.2048642576023793,0.47081097960472107
4,0.7012381494572411,0.16288274185309945,0.15548095485174498,0.7401787206217005,0.4640108048643198,0.47712510389756707,22.47841608800063,0.8513694267399263,0.2053997122918445,0.46984997391700745
5,0.7011557885080112,0.16283580755343993,0.15544721680503315,0.7388591001076682,0.46481834127976424,0.47777551165365817,22.521031845110045,0.8538815517299223,0.20540334255871084,0.4675503969192505
6,0.7003521020363729,0.1626867649848958,0.1552934379485294,0.7393327134525896,0.4655177757012186,0.47757044319119096,22.592658118527847,0.857500840891276,0.20491801040581042,0.4637106955051422
7,0.6996621574232875,0.16262820602990244,0.15522927818373958,0.7398928886835587,0.4660085609643406,0.47730413012913214,22.573454225637253,0.8579935313060584,0.2048170096160136,0.46473705768585205
8,0.6984620105569485,0.16256739371849582,0.1551478641285479,0.7419530498468865,0.46631714418080566,0.47633418028185226,22.598939936216098,0.858896699962237,0.20484078915806148,0.463375449180603
9,0.697427128174931,0.16245463855176046,0.15501541401435415,0.7439224824886491,0.4665000650187606,0.475409002066313,22.59870898981856,0.8586843890070126,0.20493058577437206,0.46338775753974915
10,0.695440113671708,0.16258199394349102,0.15510052921987227,0.748146487176691,0.46662626053073414,0.47342649524842284,22.40753336472568,0.8509780456688231,0.20536356356279517,0.4736999571323395
11,0.6948611223686756,0.16239072461523055,0.15489590790585142,0.7494816782089878,0.4666442884454352,0.472816890534485,22.648557454228715,0.8612384069834323,0.20480172528240354,0.4607359766960144
12,0.6946939621512648,0.1622958506851452,0.15479969259404888,0.7496158907092828,0.46674652400813693,0.47274787081891206,22.62309912157109,0.8592404304750708,0.20503347801399022,0.462088406085968
13,0.6943821648920262,0.16230824838309216,0.1548063840379654,0.7501864775938026,0.46678508502312205,0.4724653790130889,22.605103559368374,0.860440166580756,0.20493934880620215,0.46304672956466675
14,0.6925366352738023,0.16231540922494733,0.15477772464236678,0.7537684777990715,0.4670050949921656,0.47074557135075323,22.676393292189868,0.8630877563495509,0.20482212254840634,0.45926183462142944
15,0.6901690578198935,0.16233307230432573,0.1547463307450842,0.7586741711570563,0.4671624654238818,0.46841340607242926,22.645333533687335,0.8604082011229155,0.20505634761297908,0.4609070420265198
16,0.6879707120947447,0.16234898518119945,0.15471912756421355,0.7629857672427841,0.46748995562812545,0.46638906025675675,22.443737368426774,0.8524886638123468,0.20483357051038714,0.4717296361923218
17,0.6852072647847428,0.1625007947576813,0.15481410284855265,0.7686691752255199,0.4678544013301713,0.4637620046975664,22.68106033935493,0.8636471451513025,0.2048043456346278,0.4590151309967041
