epoch,d_loss,g_loss,reconstruction_loss,adv_loss,d_score,g_score,psnr,ssim,p_loss,valid_rmse
1,0.697089611266073,0.18213262950894163,0.1752147641386263,0.6917865658068155,0.4965796243148302,0.5008689750982298,22.09195746877515,0.8138358916667913,0.20807130337903593,0.4912268817424774
2,0.707893954976807,0.16483755639210892,0.1581366660801075,0.6700890662285496,0.49697128642656047,0.5118444702835409,22.271436708051496,0.8320721099708254,0.2077593002524492,0.48118066787719727
3,0.7118684827063497,0.16378591152390318,0.15716327630953658,0.6622635735793607,0.4970404348856213,0.5158137509502191,22.44758741527314,0.8445065226775921,0.20626893376532818,0.4715205729007721
4,0.7125262482822868,0.16334280833833717,0.15673409583465686,0.6608712821335427,0.4970660611655371,0.5165028193804795,22.06527608437443,0.8299712712401586,0.20599076843654715,0.49273818731307983
5,0.7113458720893895,0.16329692113268626,0.15666426231527372,0.6632658624001923,0.496916707567632,0.515257291657127,22.48418943152732,0.8480871564505116,0.206497984171674,0.46953779458999634
6,0.7108632262504184,0.16282991665498117,0.15618619464108333,0.6643722160591807,0.496760525556918,0.514679093301278,22.52427670442064,0.8503673179260153,0.2059666488251153,0.4673757553100586
7,0.7099978858721478,0.16271250762474831,0.15604966848897803,0.6662839640019397,0.49655586877367996,0.5136879328621273,22.548285029821976,0.8514602444819267,0.20579942472445686,0.46608567237854004
8,0.7088387985351646,0.1627352330225857,0.1560461839303697,0.6689049714801878,0.4962772255392473,0.5123446282179991,22.442904874906894,0.846272807642324,0.20575486111161428,0.4717748463153839
9,0.7075492010570292,0.1626825607670048,0.15596405748697126,0.6718503780465331,0.49594536166468856,0.5108320886458373,22.555353625506545,0.8504234733960486,0.20576527753172968,0.4657065272331238
10,0.7060074475379425,0.16261585919085927,0.15586299851841226,0.6752861341567765,0.4956416025889578,0.5090821020193819,22.57332928043501,0.8525936737755276,0.20576026030012476,0.4647437334060669
11,0.704762369003482,0.16264352204687677,0.15585823439813742,0.6785287066507936,0.49515351392249213,0.5074532115448536,22.51746426266907,0.8506543644216676,0.2058492305724811,0.4677424728870392
12,0.7017586327755222,0.16270266121555008,0.15584945819133592,0.6853203140914931,0.49462445025292795,0.5040419851363014,22.593944529413278,0.8531647964029123,0.20585130199352047,0.46364203095436096
13,0.7012711908439923,0.16254421617334738,0.1556724626440288,0.6871754016480675,0.49414987573539315,0.5031427462204959,22.54854889112748,0.8509225190080554,0.20634434431949647,0.4660715162754059
14,0.7003735042847159,0.16236464339772824,0.15546536514692896,0.6899278170090327,0.49372281893501563,0.5018314735741832,22.62497366283864,0.8546285372696175,0.20584768870078077,0.4619886875152588
15,0.6998583118011763,0.16233940857436172,0.15542422469504252,0.6915183609380486,0.4935091251587497,0.5010922603506837,22.640844376450108,0.8552439291745622,0.20596752347751343,0.4611453115940094
16,0.6995681357950871,0.16227601083650497,0.15535230717850954,0.6923704075355216,0.49333752724920044,0.5006632948837908,22.63912139951019,0.853605106966385,0.20604233130036576,0.4612368047237396
17,0.6983875230195574,0.1623582106768703,0.1554114431615427,0.6946766964361849,0.49329892625238664,0.4994799036302011,22.627700009027464,0.8531881333976392,0.20599494315053044,0.46184369921684265
18,0.6971826104537566,0.16232762685015492,0.155357979181228,0.6969648225891332,0.49328069701068245,0.4982981881869206,22.581397900274208,0.8508131764582451,0.20603365675106025,0.46431222558021545
19,0.6952214384995135,0.1623253227211819,0.15531712022904545,0.7008202395340262,0.4932649206209924,0.49634665940621525,22.63534216873311,0.8536531080473337,0.20604361456365797,0.46143752336502075
20,0.6937933717060467,0.1622725792567735,0.155238397326292,0.7034183242001815,0.4934158079069393,0.4950449940415918,22.653893690907573,0.85392720454576,0.20627553689059866,0.4604530334472656
21,0.6922212178912894,0.16225565666831024,0.15519246533990233,0.7063191991166466,0.49359044669858926,0.49360175832047193,22.66941233436375,0.8560068181018956,0.20594755941764134,0.4596311151981354
22,0.6913547047975406,0.16245343060564726,0.15537440036084094,0.7079030835763025,0.4936620045013637,0.49280186225161676,22.647268029094253,0.8551230596390781,0.20617290542509803,0.46080440282821655
23,0.6904493430541324,0.16251202650679505,0.15541856847055877,0.7093458276727135,0.49388040037335473,0.492072934055881,22.475141641368577,0.8468010232148581,0.20602727797100587,0.4700271487236023
24,0.6902673733456174,0.16222033865770286,0.15512738048066887,0.7092958989576728,0.49411403551156946,0.4920852923764074,22.60799580378358,0.8500346462458175,0.2062028071344173,0.4628925919532776
25,0.6886425189544385,0.16237926432256766,0.1552477395727199,0.7131524143258258,0.49383330845949164,0.4901931504899316,22.60120285248763,0.8514400223233053,0.20619826955159745,0.46325474977493286
26,0.6873607219774281,0.16236934656366483,0.15520860236586867,0.716074412990249,0.49370795604694756,0.48877188561529095,22.64344216298868,0.8523613463174429,0.20609011238496214,0.46100741624832153
27,0.6856169143658144,0.1623859146576387,0.15518206425213385,0.7203850157379413,0.4933166145987538,0.48666187562786906,22.650429680625834,0.8556222990648636,0.2061122328096466,0.460636705160141
28,0.6840772415014548,0.16234594749382772,0.15510324742980178,0.7242700392315031,0.4929443418198004,0.4847748104611269,22.47278843508059,0.850221044180409,0.20627394794083256,0.4701544940471649
29,0.6814801295598348,0.16246310226362484,0.15515762580471745,0.7305477204101775,0.49252074791476946,0.4817386854981896,22.68175585420394,0.8557611395981138,0.2061631572779194,0.4589783847332001
30,0.6798718211199315,0.1624171377846147,0.15507307927231848,0.7344058327610881,0.49229135352251335,0.4798813567869763,22.63871861146275,0.8524097926569301,0.20697280402039078,0.4612581729888916
31,0.677976009030646,0.16259454307295484,0.15520373190838085,0.7390811872322336,0.49198775353792346,0.4776455060615522,22.65579813295899,0.852815382922722,0.2063466445621289,0.4603520929813385
32,0.6770425243288979,0.1624028508566472,0.1549931354968422,0.7409715861872807,0.49204548076363225,0.4767338932742066,22.598209535343212,0.8507699370384216,0.20616014539350636,0.46341443061828613
33,0.6757107067304473,0.1626467509135563,0.15520377296269322,0.744297819953388,0.4918350847020459,0.47515831055638263,22.651297471807727,0.8540741197320799,0.20622983712382964,0.4605906903743744
34,0.6744048492906296,0.16243785268906305,0.15496859212552822,0.7469260539903841,0.49195396629329424,0.4738970630123107,22.601917461787984,0.8481420385127036,0.2065347109578138,0.463216632604599
35,0.6732608248599239,0.162502749459196,0.15500535546242736,0.749739450974303,0.4918175917476661,0.4725743523001053,22.67358671606401,0.8562390839816719,0.20625847899596875,0.45941025018692017
36,0.6713662295488367,0.16256912641134086,0.15502784896747626,0.7541277770517657,0.4917655593013211,0.47051785468655266,22.618768214140292,0.8518858875659917,0.20625876684185512,0.46231886744499207
37,0.6698322169444081,0.1625324267736111,0.15495844596622557,0.7573981141127912,0.4919082752158272,0.4690012777404256,22.523562546705516,0.8468785976732014,0.2067080819393707,0.4674142003059387
38,0.6682592906687237,0.16260973332531026,0.15499901301197688,0.7610720284067302,0.4919430620243506,0.46732398806711856,22.60057515160174,0.8497139100996863,0.2065225392849783,0.46328821778297424
39,0.6670331150775058,0.1625799673946575,0.15494048227330248,0.7639485535442775,0.49200896316637677,0.466029269715641,22.594622413474816,0.8501522004209607,0.20651412457262627,0.4636058211326599
40,0.6666835893323851,0.1625624009615112,0.1549171820378369,0.7645218540670378,0.49216170788502034,0.4657738553874192,22.670173142416004,0.8557940141254703,0.2063753348384279,0.4595908224582672
41,0.6658298627710008,0.1625926251880786,0.15493473560117882,0.7657890411257998,0.4925234519824563,0.46517758720820546,22.644643695150066,0.8516018540653961,0.20664411547369477,0.46094363927841187
