epoch,d_loss,g_loss,reconstruction_loss,adv_loss,d_score,g_score,psnr,ssim,p_loss,valid_rmse
1,0.7078346840823557,0.16155640624986795,0.155284557002942,0.6271849251052865,0.5271731692652792,0.5342102710028667,20.369673945122145,0.7873324037424136,0.7242625106139889,0.8663327097892761
2,0.71592568530527,0.14477485015649352,0.13865385530138818,0.6120995029379659,0.5279320613802599,0.5422767994547693,20.423063133355907,0.7973342352045601,0.7242558992292454,0.861024022102356
3,0.7166530862170558,0.14421496011618926,0.13810565084012633,0.6109309901823275,0.5278606096313921,0.5429033572312986,20.423547650203687,0.7992593469851011,0.7242667598163939,0.860975980758667
4,0.7157969488352389,0.1440835019512771,0.13795060222981356,0.6132900224595113,0.5271772561394025,0.5416360006605954,20.433429668936903,0.7995690869954662,0.7244140277153528,0.8599969744682312
5,0.712213387404422,0.14404533843110978,0.13783883663183621,0.620650198245025,0.5262635375932228,0.5376845171378463,20.303280923137827,0.7941999600610887,0.7242508456281834,0.8729801774024963
6,0.7079616922299303,0.14394498735106193,0.1376530359807755,0.6291951513667724,0.5253731124596827,0.5331131444133,20.440784619083338,0.8012022672018884,0.724282624273368,0.8592690825462341
7,0.7057033502265561,0.14380908287715252,0.13746941009744573,0.6339672906344533,0.524694481058715,0.5305471805271598,20.440752287922717,0.8023784942494804,0.7242819458230634,0.859272301197052
8,0.7051890416267953,0.14377511553724254,0.13742089846367653,0.635421792854777,0.5243235998997938,0.5297815188456007,20.479415531237677,0.8046419992182602,0.724281985490984,0.8554559350013733
9,0.7030082779987158,0.1437584115595775,0.13736502779638496,0.6393384493658969,0.524323209680978,0.5277107050109924,20.43086833329938,0.8023834655246338,0.7242643713317027,0.8602506518363953
10,0.7007343888872337,0.14383622343503638,0.13740566292101505,0.6430560699556277,0.5245842244811393,0.5257441478360418,20.47033679710166,0.8038452865069788,0.7242680178912424,0.8563505411148071
11,0.6986200609027927,0.1438170484218352,0.1373522343845443,0.6464813675300304,0.5248687703225072,0.5239359644942656,20.481302792953823,0.8038851492124122,0.7245200282360768,0.8552700877189636
12,0.6948435614064232,0.14375931077906687,0.1372269548542068,0.6532355924742158,0.5249852306175421,0.5204090212266358,20.478748178180165,0.8048663765673825,0.7242867131469746,0.8555216789245605
13,0.6917424867108362,0.1439546775452343,0.13735902177356,0.6595655598814952,0.5245899443338697,0.5171298803490771,20.454431402184827,0.8038013225064267,0.7243052852615677,0.8579201102256775
14,0.690193432504652,0.14384442104724937,0.13721177515478916,0.663264628687669,0.5240567875663086,0.5152234789879456,20.477124322337556,0.8050868910399651,0.7243186868352122,0.8556815981864929
