epoch,d_loss,g_loss,reconstruction_loss,adv_loss,d_score,g_score,psnr,ssim,p_loss,valid_rmse
1,0.7085702125443667,0.15387756465450592,0.14762430536522944,0.6253259461664187,0.5275850675462144,0.535196648943436,20.394508525302754,0.7940102965672077,0.7245846541761629,0.8638592958450317
2,0.7138667564481703,0.14446408784589948,0.13829798828718334,0.6166100433389228,0.5273786732751938,0.5399076417103248,20.424320601155173,0.7991262971666614,0.7242762488348896,0.8608993291854858
3,0.7123379470332794,0.14417733197366683,0.13797827993255224,0.6199052526264587,0.5267332672601166,0.5380965757794479,20.444720934986968,0.8016724837019041,0.7244346202649141,0.858879804611206
4,0.709369740005063,0.1441476455310214,0.13788791945320208,0.6259726153990636,0.5259368089257079,0.5348229809637476,20.464101745016144,0.8032758563550461,0.7242705266600193,0.8569654822349548
5,0.706890687202016,0.14396610800637455,0.13765202810809118,0.6314079770584371,0.5250451142309209,0.5319073165913364,20.470154231814462,0.8040718240770952,0.7243485281551962,0.8563685417175293
6,0.7039803753620792,0.14394297537446377,0.13756395688337578,0.6379018866225826,0.5239889317756826,0.5284496371399401,20.42451171400334,0.8015218421162964,0.724257442591064,0.860880434513092
7,0.7009085481881387,0.14403982711651914,0.13759016427041043,0.6449663307617255,0.5228049687532713,0.5247158082137594,20.45997433993446,0.8039864037383787,0.7243240342526105,0.8573728203773499
8,0.6997565383491365,0.14399194185033395,0.13750706795533027,0.6484873969524244,0.5218267304725156,0.522892587993784,20.383284177400785,0.8005246615024417,0.7242921746353991,0.8649762868881226
9,0.6973759084379874,0.1439561125300051,0.13741597469258615,0.6540138394023733,0.5210527476406003,0.5200316891590047,20.477167070978023,0.8048917658059206,0.7242937635419265,0.8556774258613586
10,0.6934542701694779,0.14392721688653076,0.13730799232109364,0.6619224504830222,0.5206503008404778,0.5159504451100834,20.47068971507634,0.80449310433782,0.7246524992961676,0.8563157320022583
11,0.6908446141449563,0.14405134293728836,0.13738038915437006,0.6670954055531443,0.5204206076974802,0.5132673194924873,20.483739119911462,0.8048659903072595,0.7243075320452089,0.8550301790237427
12,0.6886157812161922,0.14404742835065612,0.13733587253223423,0.671155609433658,0.5205115095444178,0.5111740287168561,20.477558617072145,0.8052787447636452,0.7243437721931484,0.855638861656189
13,0.6873848522216465,0.14398339764683937,0.13724585908338885,0.6737538978442712,0.5204106316840024,0.5098667034999081,20.47552005356004,0.8039837694333277,0.7242747744220066,0.8558396697044373
14,0.685367822552765,0.1440854250411959,0.1373010568902943,0.6784368759093016,0.5199833923466246,0.5075234707691785,20.466988150080624,0.8036834415882894,0.7242970317591098,0.8566807508468628
15,0.6831810348701288,0.14400552341716344,0.137169584233966,0.6835939410532264,0.5194665900913356,0.5049453509903331,20.435947837452396,0.8020413337623825,0.7243600881065366,0.8597477078437805
16,0.6811825570319692,0.1440134232699812,0.13712430831881353,0.6889115316459852,0.5185500809865701,0.5022671230999581,20.489020989765606,0.8053488679075351,0.7242630853449584,0.8545104265213013
17,0.6781166602312988,0.1442346167641035,0.13727128643369343,0.6963330350101407,0.5176734144680578,0.4985466963400591,20.462176905150294,0.8017126119439651,0.7244512313164487,0.857155442237854
18,0.674105397907374,0.14420139649560496,0.13714894410646516,0.7052452351407882,0.5171542126748022,0.4941174802806092,20.475899276251,0.8051412276252587,0.7242688576569873,0.8558022975921631
19,0.6707402550148327,0.1443217981728319,0.13720122736120555,0.7120570800896332,0.5172383330696061,0.4907633125015583,20.466450424609725,0.8047262212696031,0.7245515588415362,0.8567337989807129
