epoch,d_loss,g_loss,reconstruction_loss,adv_loss,d_score,g_score,psnr,ssim,p_loss,valid_rmse
1,0.7024064592272781,0.15449729706543017,0.14767430934071188,0.6822988245065087,0.49574466153139174,0.5055449175551666,20.380925890339675,0.79302897450555,0.7242576075203943,0.8652111887931824
2,0.7112418648515092,0.1453435462465626,0.1387000580599235,0.6643488211518579,0.49631755061366556,0.5146745025109348,20.41566242718983,0.7983780832268624,0.7242554092567719,0.8617579340934753
3,0.7111474188569745,0.14504117951253992,0.13839698252291166,0.6644197239484325,0.4963954543029755,0.5146377263154049,20.434594503364927,0.8002420349980062,0.7242915250519715,0.8598816990852356
4,0.7100521792761768,0.1446568088703646,0.13799055727782755,0.6666251743936398,0.4964044557068162,0.5135407442626803,20.437460135142878,0.8013291871024609,0.724255886097148,0.8595980405807495
5,0.7092781364505062,0.1447316493437387,0.13804384090308502,0.6687808518239935,0.49622219401816114,0.5125377458115832,20.399956783408815,0.7994348402662035,0.7242377154585602,0.8633175492286682
6,0.707035715006933,0.1445191277624002,0.13778419568029285,0.6734932062651826,0.49610213601388753,0.5101934582260313,20.46795213975009,0.8036873884344211,0.7242144832988633,0.856585681438446
7,0.7029024967218129,0.1445318543563139,0.13771183693857034,0.6820017380601221,0.4958885002796539,0.5059250516424547,20.452522273720707,0.8038891643354579,0.7243560115022777,0.8581086993217468
8,0.6992755772451973,0.14439919198007423,0.13750362028059218,0.6895571958535267,0.49555960669008137,0.5021038490280317,20.440804376896338,0.8033270915716405,0.7242265511418216,0.8592671155929565
9,0.6969720852716976,0.14445142966172816,0.13750744699016876,0.6943982839584351,0.49515644019482513,0.4995854524311515,20.484192315108412,0.806005396964093,0.7242694318396732,0.8549855947494507
10,0.6956680273325814,0.14434041622012825,0.13737004400183964,0.6970371966781768,0.49497534412776445,0.49819907720553536,20.483115714000775,0.8059982964403359,0.7242550765375502,0.8550915718078613
11,0.692835972429383,0.14435756661506363,0.13733050241904254,0.7027064005651766,0.49502422922207034,0.4953820724397691,20.480349475283177,0.8060551289873366,0.7242490077716182,0.8553639650344849
12,0.690667277851633,0.14449940548010326,0.13742820855771753,0.7071197097662295,0.4950402710074605,0.49320155144563177,20.430911239636806,0.8032236166694148,0.7242637037752747,0.8602463603019714
