epoch,d_loss,g_loss,reconstruction_loss,adv_loss,d_score,g_score,psnr,ssim,p_loss,valid_rmse
1,0.6992224853153359,0.2747711046351872,0.2681383883380235,0.6632715316028532,0.5123052444889622,0.5152773467178354,11.746082457588173,0.7638687668023286,0.8646322442975477,0.9517956376075745
2,0.7049534630296553,0.2507112827990275,0.24418850686754429,0.6522775044157522,0.5125098592477871,0.5209541251239297,11.770153499883769,0.7702048660343529,0.8650551577122175,0.9491615891456604
3,0.703275918324061,0.2501778272675583,0.24362060154117823,0.6557226017962392,0.5122168245068222,0.5191420738763128,11.820245013512107,0.7760539499782769,0.8651533712287209,0.9437035322189331
4,0.7009374837883853,0.24957171765987485,0.242966215679611,0.6605502607832724,0.5118581556103898,0.51663078871993,11.830688745483782,0.777588205799418,0.8654550898675303,0.9425694942474365
5,0.6989054854153193,0.24910664844840288,0.24245779056025316,0.6648858548756504,0.5114845993286654,0.5143885141167057,11.85932539539936,0.7807981896604228,0.864174464801313,0.9394670724868774
6,0.6960425428722216,0.2491240535085813,0.24241550030703463,0.6708553791379552,0.5111331545363968,0.5113306414253561,11.848957688702097,0.7801351852906055,0.8644095194842326,0.9405891299247742
7,0.6934556656292368,0.24899171833436726,0.24223031561671096,0.6761402194960076,0.510922632567791,0.5086333787747385,11.842770089314874,0.7800150564593128,0.8642652319736073,0.9412593841552734
8,0.6915071887003688,0.24904706377792746,0.2422449201110541,0.6802143609890524,0.5107077506550571,0.506561537538204,11.854960587013249,0.7809695114097704,0.8642480123238316,0.9399392604827881
9,0.6897563119289865,0.24904347257913598,0.2422045109579953,0.6838962721545794,0.5105231440373422,0.504694216114372,11.78971883899677,0.7763976048879814,0.8640792574958454,0.9470259547233582
10,0.6886095408716791,0.24883359147033526,0.24197080465421525,0.6862786895683817,0.5104328226624874,0.5034893908150287,11.875918940210253,0.7832720315354502,0.8645723320624719,0.9376739859580994
11,0.6868192254966553,0.24884222039065831,0.24194028193854267,0.6901938946017351,0.5101942446830162,0.5015200827902521,11.859525139329602,0.7824287451909818,0.8644473838870681,0.939445436000824
12,0.6846728062708506,0.24887482624926277,0.24192633202307526,0.694849353284591,0.5099633747222555,0.49918963058650145,11.85859463222796,0.7827756844694458,0.8641427029859662,0.9395461082458496
13,0.6825841208496016,0.24888521542750391,0.24189033015459935,0.6994884810525287,0.5097033368277241,0.496881529889639,11.879145898192114,0.7835355304245256,0.8641405005279137,0.9373257160186768
14,0.6808845453398118,0.24889618681945966,0.24186021956420267,0.7035966476138057,0.5093285763745632,0.4948556898372518,11.86136046394526,0.7829942142861521,0.8642618033955387,0.9392469525337219
15,0.6793683401173742,0.24888230507500506,0.2418105947002939,0.7071711429196582,0.5090529352479571,0.4930975472248149,11.885114487995526,0.7841588696862898,0.8640438501225389,0.9366818070411682
16,0.6781417695038682,0.24882645299954176,0.24172764888495973,0.7098804752304753,0.5089306007685201,0.4917564552278274,11.87806370313385,0.7834538645893759,0.8641831668611932,0.9374424815177917
17,0.6763431995902509,0.24886054090422405,0.24172346535269734,0.7137075887361677,0.5088846283864648,0.48988079579162014,11.889008658216849,0.7836540674212312,0.8642199821294075,0.9362619519233704
18,0.6743542198427998,0.24894673934790307,0.24176912004032905,0.7177620242941085,0.5089925990558113,0.4879141526764172,11.882925686634607,0.7835388946057724,0.8642814210772664,0.9369179010391235
19,0.6725817151782533,0.24898272396619162,0.24176749099825529,0.7215232669988905,0.5090239019209636,0.4860994771725344,11.885449890415675,0.7838951863794246,0.8640597542134584,0.9366456866264343
20,0.6709133970989031,0.24902397202848328,0.24177217812384172,0.725179428018264,0.5089884015733644,0.48433548781879676,11.866678550419891,0.78370724410413,0.8640405714807388,0.9386720657348633
21,0.669019121175621,0.24896259508892504,0.24167341972894715,0.728917466087739,0.5091640500964144,0.48252152297868395,11.87866785222543,0.7830818422839173,0.8641823156897366,0.9373772740364075
